Polygon,Latitude,Longitude,Result,Perimeter
187,61.07502218992532,-151.20617867425506,Fails,1002.5403057521163
188,61.08175318232601,-151.20531323516744,Fails,696.3971343914103
189,61.11889294426375,-151.20708001416978,Fails,1172.7008123956064
190,61.141263545337615,-151.20760671680029,Fails,500.0722259937736
191,61.04941977502549,-151.20890281267103,Fails,354.5004242001814
192,61.34743802948258,-151.20726456270606,Passes,2754.9094775183653
193,61.20349380108343,-151.21098632457193,Fails,177.6050986267441
194,61.456766925971095,-151.21216012320986,Fails,138.07105134937547
195,61.12654276034698,-151.21340074389698,Fails,679.30878338283
196,61.12447697780039,-151.21582160423165,Fails,295.5668639832335
197,61.29939176235797,-151.21644946352288,Fails,686.5804360108006
198,61.20138114912686,-151.21793402644008,Fails,442.56245919517545
199,61.459933141841766,-151.21750947555813,Fails,157.1567752324395
200,61.11577771709544,-151.2177025523726,Fails,571.2197510712964
201,61.295113918878215,-151.21824705549878,Fails,294.15404956653407
202,61.072054422394075,-151.2198306468692,Fails,128.87824093546507
203,61.056021043391986,-151.2218672975191,Fails,1055.6613133627022
204,61.29730675188825,-151.22266898324153,Passes,2552.137722023755
205,61.123865124567686,-151.22294422638674,Fails,697.9447582682994
206,61.45979296517103,-151.2249872099287,Fails,283.9036410782645
207,61.31171394041818,-151.2251027076081,Fails,562.5842911041696
208,61.05065445916452,-151.22334993376384,Passes,3880.18485792079
209,61.22630588475922,-151.21356274450838,Passes,10062.553823059721
210,61.078675534458796,-151.22893149342408,Fails,265.44084537564265
211,61.2902602897102,-151.229274667809,Fails,685.8845048207332
212,61.044787020820486,-151.22656452467876,Fails,1215.1434323817487
213,61.23692710709914,-151.23548486777304,Passes,1977.7451789726636
214,61.46133349218932,-151.23202122318867,Fails,1058.1114757403989
215,61.464636167859986,-151.23498930896363,Fails,79.01950681931582
216,61.459345781848285,-151.23470737616674,Fails,770.9169923156894
217,61.28548565922841,-151.23545778885898,Passes,1893.8617282187533
218,61.045163090153586,-151.23914586662528,Fails,196.60383690014478
219,61.090762669959275,-151.23957604026242,Fails,285.37063635619666
220,61.29630832087442,-151.2399063427932,Fails,558.7248607536278
221,61.299571732531106,-151.24063472146022,Fails,501.1348345158178
222,61.28226292104558,-151.24165426393827,Fails,353.36243195720976
223,61.543236641537426,-151.24133881276003,Fails,176.98122309983415
224,61.46190297116326,-151.24275191213488,Fails,420.18155754080635
225,61.07542455360516,-151.24291708623548,Fails,384.0134357381377
226,61.242943616745315,-151.24198294984066,Passes,5610.824945388744
227,61.238797499043926,-151.2451412172692,Fails,658.3337007967518
228,61.055545653492494,-151.24153309069723,Fails,1220.0303670859173
229,61.48986941642172,-151.24390744088902,Fails,226.57018648479053
230,61.238797499043926,-151.24516012916993,Fails,658.3337007967517
231,61.05693397953178,-151.24599906108574,Fails,345.4382256194931
232,61.44341440316481,-151.24624297592092,Fails,1194.0509173287173
233,61.094677783628356,-151.2461766438335,Fails,255.7209757498901
234,61.04628734101472,-151.24588951517865,Fails,423.48498549707494
235,61.25465388306389,-151.2467352676525,Passes,1685.6006520143196
236,61.050454023062294,-151.24769475368208,Fails,108.92038389016255
237,61.260674178602954,-151.24580678854812,Passes,1667.039996922029
238,61.05074801715529,-151.24795608176473,Fails,108.92005499093557
239,61.46733582332649,-151.24644361377182,Fails,1475.4516903878357
240,61.28841951715219,-151.24937823676532,Fails,630.6698009394681
241,61.49234021122224,-151.25012292711673,Fails,147.562292776491
242,61.26360917732356,-151.24968574701182,Fails,490.2255904826871
243,61.44581918788383,-151.25106127967382,Fails,976.8956492393806
244,61.46632565629873,-151.25559259621286,Passes,1835.0769397010781
245,61.05080241436738,-151.2551438497754,Fails,620.6837795019566
246,61.50624253855927,-151.25714535713112,Fails,303.6959840213588
247,61.45992994136624,-151.25835779908616,Passes,1512.9703209049312
248,61.46737031292476,-151.25927485434465,Fails,234.37586837603135
249,61.32959831671223,-151.2595232286646,Fails,448.9772751090838
250,61.20761991028428,-151.26222428607477,Fails,528.3902260315417
251,61.0974213169703,-151.26396781324385,Fails,719.5199769299962
252,61.479847009607724,-151.26648802520498,Fails,292.46205439108223
253,61.21018204215522,-151.26739719732097,Fails,372.22225726639954
254,61.20341155124412,-151.2676192446577,Fails,294.5466683215572
255,61.054136487534656,-151.26821591828786,Fails,433.74775768000313
256,61.27001146052733,-151.26548892810794,Passes,1929.2433852932672
257,61.180681122187565,-151.2726651049116,Fails,1413.9989586295542
258,61.172245346147854,-151.27491408042175,Passes,1860.1443041845464
259,61.250096234014734,-151.27342351451003,Fails,257.43012740114926
260,61.09582910324282,-151.27559491261613,Fails,520.4239948512284
261,61.25311286229264,-151.27604231744783,Fails,216.70777104658308
262,61.53414470690624,-151.27829182282485,Fails,381.62870046223094
263,61.585297876822935,-151.27841386979793,Fails,29.48396658231146
264,61.58538770835135,-151.27850370132637,Fails,29.483939033741272
265,61.274025851504476,-151.27451166358688,Passes,1980.1020807403524
266,61.09915712293672,-151.28655049258904,Fails,303.9799844594492
267,61.09480713618008,-151.2869907077261,Fails,542.4039478814706
268,61.400602621107446,-151.28951868001016,Fails,703.0105844378968
269,61.49587957344166,-151.29419796035165,Fails,137.11299536159396
270,61.2979173058595,-151.2950316457126,Fails,307.6809044864737
271,61.546774026102945,-151.29410183445873,Fails,1230.3540920617738
272,61.38026089648599,-151.29632627656326,Fails,768.5548769442331
273,61.39791483664967,-151.29791790697692,Fails,545.7722258048802
274,61.37025197758813,-151.29926915743405,Fails,323.38196940898365
275,61.24938658745446,-151.29959330741235,Fails,187.13008145647476
276,61.54021196113374,-151.2999036850771,Fails,999.1735758758338
277,61.504108141444206,-151.30104542618923,Fails,147.54427708727118
278,61.51825361278482,-151.30149458383124,Fails,215.13472766672885
279,61.25633118614349,-151.29912801090674,Passes,6234.632739927738
280,61.474112703095685,-151.30334004589702,Fails,138.04983550141662
281,61.39725666736153,-151.30394681633305,Fails,1238.4145735621441
282,61.04875524849892,-151.30484621117535,Fails,1225.2419939914655
283,61.52648218078734,-151.3060323593236,Fails,254.13596835398138
284,61.52782965371354,-151.30674673385911,Fails,245.53688062091476
285,61.382648829727565,-151.30794743978106,Fails,1141.3667668093635
286,61.24330991357736,-151.3100838087849,Fails,324.7201338903482
287,61.20994581850642,-151.31285527779113,Fails,236.79095981752022
288,61.23829948565834,-151.31723338280736,Fails,255.19439655037718
289,61.06019404419142,-151.31739918325735,Fails,1220.5868087050837
290,61.16051034881541,-151.31945925621312,Fails,1043.3087012168728
291,61.56631963111238,-151.32087213473207,Fails,450.9057847430482
292,61.16231212828964,-151.3226343797561,Fails,655.4821212306061
293,61.20875036816679,-151.3217209586336,Fails,167.2394670556654
294,61.23725251403835,-151.3223168357487,Fails,463.08420575287886
295,61.55774252012839,-151.3233717618931,Fails,455.72792413710727
296,61.212394704085334,-151.3228265774448,Fails,304.12868182591177
297,61.2394951071464,-151.32343426131348,Fails,187.15119774074606
298,61.21610094174946,-151.32555346339612,Passes,1943.8118284879506
299,61.20906611696243,-151.3290330458357,Fails,1357.8880589339026
300,61.46560634836685,-151.32803321283157,Fails,236.1651653207316
301,61.027559069741066,-151.32930522727386,Fails,305.59884375593805
302,61.56708722938326,-151.32933756662413,Fails,265.40601235811585
303,61.568946031725574,-151.33003816898147,Fails,491.8015350797615
304,61.55562951737274,-151.33420523771034,Fails,127.48770255366892
305,61.10466326720762,-151.3344883431332,Fails,177.1154935420117
306,61.559865573001396,-151.33569045231343,Fails,498.51247669181885
307,61.02498935569351,-151.33617820424175,Fails,344.32038123044686
308,61.52891852072458,-151.3382503786564,Fails,479.6825906124209
309,61.12570380741789,-151.3379448909672,Fails,275.5850196569013
310,61.552355964342496,-151.33900316267653,Fails,137.95392174516937
311,61.23866712648697,-151.33986978673178,Fails,304.7608557364103
312,61.52582534810649,-151.34173176748865,Fails,284.5691227661882
313,61.28132338436746,-151.34386711765504,Fails,763.5497930170949
314,61.231349011923996,-151.34410866465367,Passes,1538.803153372684
315,61.40237699164183,-151.3443027954229,Fails,1401.7159419689087
316,61.13419480632994,-151.34921631644517,Fails,464.9966233494809
317,61.154992357430054,-151.35009630489571,Fails,246.56345162228936
318,61.49378736816705,-151.35097282375014,Fails,334.16682047584715
319,61.2278066697859,-151.35338491997936,Fails,332.9049757168545
320,61.14734655157786,-151.35338260547948,Fails,256.22470964210487
321,61.02536352576342,-151.35461542163998,Fails,1497.762831673464
322,61.47711505046396,-151.3571062886868,Fails,421.8811863240287
323,61.59059607841588,-151.35822949255584,Fails,313.83311499754836
324,61.49126223288129,-151.35838788515883,Fails,166.6343113438637
325,61.22193732942134,-151.36094908184663,Fails,482.3984538610685
326,61.22634934077391,-151.36159672438953,Fails,736.1210474758511
327,61.01364596262063,-151.36197515752673,Fails,68.99876695128674
328,61.59051945261125,-151.36239972969784,Fails,253.90025372941028
329,61.24234505642033,-151.36255116817557,Fails,604.2080489184696
330,61.25674147177039,-151.36446458637022,Fails,577.5019552309582
331,61.5901727344314,-151.3651809914047,Fails,495.39470745651045
332,61.413345015903175,-151.36475875678914,Fails,676.7646300451288
333,61.15862751627546,-151.3651045613165,Fails,88.84368593296188
334,61.242077865207634,-151.36765942023993,Fails,138.333854055711
335,61.23860806483841,-151.3699222534069,Fails,177.540665856153
336,61.165645728922,-151.37067610790797,Fails,577.6576629797589
337,61.5866932598976,-151.37255731157364,Fails,187.37303515808875
338,61.58820642208729,-151.3726864028071,Fails,334.7857879725883
339,61.27599358901624,-151.37052305000762,Passes,3019.3450250180986
340,61.41153375703139,-151.3745695378101,Fails,177.22326526935234
341,61.226896336906016,-151.37530201027252,Fails,157.58457119120766
342,61.24067292919849,-151.37612976961935,Fails,187.14872649454185
343,61.58347081353282,-151.37638083475034,Fails,567.7845547915189
344,61.501121047838566,-151.3795727633708,Fails,274.20697029328187
345,61.6044348106187,-151.38180361795102,Fails,604.6569354084389
346,61.485383468543,-151.38273002297004,Fails,205.69849634439126
347,61.48174408338198,-151.38216130008902,Fails,545.8519296810751
348,61.20736098872115,-151.3833469474733,Fails,305.6188259662062
349,61.108021107786875,-151.3836889867634,Fails,363.86711911178946
350,61.045725229185706,-151.38773627326015,Fails,285.54893005986503
351,61.228257711362815,-151.3891180180468,Fails,857.4599897521897
352,61.06332083034074,-151.3936956280668,Passes,3729.9366550753557
353,61.60485836348269,-151.388434267366,Fails,439.2388885514505
354,61.21490016340672,-151.38889358334052,Fails,443.22253962743025
355,61.23231915328855,-151.39310653790827,Fails,235.2387417216234
356,61.38259783790357,-151.39212846795664,Fails,565.0586990203464
357,61.20912324353056,-151.3936120604309,Fails,598.6644259059941
358,61.22002691225043,-151.3943823804654,Fails,118.38319530001456
359,61.21267156373995,-151.39509732535979,Fails,364.7971104714368
360,61.154379795420354,-151.39452676085472,Fails,654.8772292742623
361,61.17616916382354,-151.39612910462895,Fails,118.43675851236515
362,61.213295251208656,-151.39657398457916,Fails,236.7828618479831
363,61.61479455824104,-151.39697152473983,Fails,479.1295681663792
364,61.07965683137266,-151.39795235194634,Fails,305.3921246375384
365,61.64610184402071,-151.39802155549424,Fails,561.8461985387122
366,61.608534298838826,-151.39682712887563,Passes,1633.6645934710853
367,61.59928644242725,-151.39873781221405,Fails,224.38852935928008
368,61.65597133460889,-151.40105187238592,Fails,127.3339243742159
369,61.22815427874368,-151.4016635079229,Fails,207.1532270902189
370,61.22693442290284,-151.40205798550414,Fails,462.3919379571656
371,61.07176694173825,-151.4249982303026,Passes,10130.87281605092
372,61.200274812819096,-151.40312056415453,Fails,450.7348383652261
373,61.16908313105694,-151.40681448880517,Fails,650.738756575497
374,61.44143032008359,-151.4103848953904,Fails,1077.7291153815977
375,61.481954163969554,-151.41069247020965,Fails,779.2705969721364
376,61.12398303458473,-151.41237663373437,Fails,187.39827985002123
377,61.1707228662754,-151.41464275590306,Fails,501.9618932508202
378,61.20047066529423,-151.41532817528588,Fails,720.0675037702581
379,61.15168050011922,-151.4151822245403,Fails,639.8280557550687
380,61.49609808256484,-151.4155375705242,Fails,419.96104665844746
381,61.56318002369044,-151.41611162906014,Fails,285.3943884431917
382,61.445415937946514,-151.41677486796914,Fails,409.858940252296
383,61.72816212857476,-151.41847810003082,Fails,382.72193276718735
384,61.579828053390884,-151.41787383439413,Fails,581.1668388211407
385,61.08159729475846,-151.41889379595207,Fails,740.9514685458082
386,61.08619847820757,-151.42262287230844,Passes,3141.889308679978
387,61.439338209487296,-151.41794416631438,Fails,1165.3897870023682
388,61.725844959082636,-151.41926904092918,Fails,303.8714216568246
389,61.16984335293907,-151.4185514719417,Fails,462.01275778300555
390,61.48288394566475,-151.41973683029562,Fails,186.6300005900666
391,61.314122690111915,-151.42165273497255,Passes,2959.116995974993
392,61.17878026691604,-151.42011412271495,Fails,177.65035603777494
393,61.712772282821284,-151.4217799459699,Fails,828.7068337569557
394,61.582063941800094,-151.42264737181617,Fails,38.992296206721235
395,61.569060563852084,-151.4227192370389,Fails,156.9560807405935
396,61.586086760972435,-151.42323372670162,Fails,344.2985392889271
397,61.44593913423667,-151.42436123956648,Fails,744.1983021949478
398,61.57973966920182,-151.42601463573908,Fails,618.237694651915
399,61.66856522400958,-151.42649657917622,Fails,609.1460425193603
400,61.643878112006796,-151.4269106446938,Fails,430.4999798317186
401,61.08640950063432,-151.4281270950493,Fails,59.27319043400096
402,61.602445717468676,-151.42850438746865,Fails,498.21200270461935
403,60.996742935574524,-151.43001192384546,Fails,402.5846265442377
404,61.61069966644273,-151.43041651571625,Fails,420.2042201713117
405,61.50626815503382,-151.43094896415798,Fails,343.6512661628568
406,61.09157684197187,-151.43258428434723,Fails,945.0067377279538
407,61.332078197920225,-151.43202321676728,Fails,526.4390227842016
408,61.44240186644992,-151.4336946535546,Fails,588.8013114398673
409,61.59153218489472,-151.43468479662337,Fails,58.964103804930964
410,61.44783869451963,-151.4394373957127,Passes,1654.068734490339
411,61.64107035708061,-151.43600739312626,Fails,391.55895481450904
412,61.704419616727385,-151.43604253600992,Fails,303.94393543593935
413,61.7033757377013,-151.4347676616251,Fails,411.2309628989297
414,61.70396532585512,-151.43552921299045,Fails,29.447554573284304
415,61.60444739206525,-151.44004388894692,Fails,88.43428085124894
416,61.12761626726951,-151.4408923641472,Fails,502.23869177148174
417,61.49302129753766,-151.44121636538918,Fails,373.2164319755134
418,61.60542013918721,-151.44115266666904,Fails,38.97796981162246
419,61.49467909756198,-151.44104759100244,Fails,303.74236610497735
420,61.62838107784929,-151.44231581860728,Fails,254.75219255382433
421,61.49385964735995,-151.44348571979268,Fails,353.2351232533091
422,61.519838511406505,-151.44364998315888,Fails,315.01812193557356
423,61.58612138694339,-151.44467275594238,Passes,3532.413485837619
424,61.56009114995053,-151.44451236583166,Fails,49.46931346005793
425,61.1974245486353,-151.44679230781114,Fails,956.9121795618865
426,61.269878630750725,-151.44499745608502,Fails,728.3672691819971
427,60.99411915495898,-151.44708496969773,Fails,207.04999680894846
428,61.18260304356115,-151.44819497292065,Fails,365.63480858791246
429,61.60281175826222,-151.44845064093997,Passes,7756.560935147991
430,61.07485472621186,-151.45020213957687,Fails,992.8790005668409
431,61.17274317518824,-151.4509728015439,Fails,285.75760008561815
432,61.492632492341514,-151.45143684296318,Fails,421.8003668916994
433,61.17619326496529,-151.45180858481652,Fails,1458.338620600432
434,61.28327828953339,-151.45201030406972,Fails,187.05758717476178
435,61.729779736596186,-151.45229494671662,Fails,147.19824685177076
436,61.74063171896778,-151.45303406829527,Fails,1223.7697121817312
437,61.088469092585726,-151.45298429561115,Fails,98.56630652988052
438,61.727806613495645,-151.45417823828876,Fails,58.88046286670261
439,61.6253129371561,-151.4516522387495,Passes,3854.857921341615
440,61.74483627577515,-151.4544165912775,Fails,654.9015460121916
441,61.71627413643764,-151.45591435077472,Fails,366.97266320060345
442,61.069919854171346,-151.4555590772112,Fails,881.4542759440002
443,61.63627669580397,-151.4557982638948,Fails,546.4237357190507
444,61.08721211784122,-151.45757570335925,Fails,599.0847931145638
445,61.633429030187806,-151.45912998395815,Fails,381.11036802901197
